"x.y.iso";"t";"kcr";"value"
"-38p75.-14p25.BRA";2020;"cropland";1609.14711743683
"-38p75.-15p25.BRA";2020;"cropland";864.527216385703
"-38p75.-15p75.BRA";2020;"cropland";3294.46337835971
"-38p75.-16p25.BRA";2020;"cropland";861.262897104007
"-38p75.-3p75.BRA";2020;"cropland";11321.7103923195
"-38p75.-4p25.BRA";2020;"cropland";63727.8462297601
"-38p75.-4p75.BRA";2020;"cropland";28562.9542418532
"-38p75.-5p25.BRA";2020;"cropland";9567.53413563553
"-38p75.-5p75.BRA";2020;"cropland";7849.1491214812
"-38p75.-6p25.BRA";2020;"cropland";16443.6327760311
"-38p75.-6p75.BRA";2020;"cropland";13876.3826404479
"-38p75.-7p25.BRA";2020;"cropland";21919.334024158
"-38p75.-7p75.BRA";2020;"cropland";14246.6450754269
"-38p75.-8p25.BRA";2020;"cropland";7893.84316504761
"-38p75.-8p75.BRA";2020;"cropland";4868.01898795813
"-38p75.-9p25.BRA";2020;"cropland";2527.710215415
"-38p75.-9p75.BRA";2020;"cropland";7975.71422672872
"-39p25.-10p25.BRA";2020;"cropland";14835.2233099816
"-39p25.-10p75.BRA";2020;"cropland";41601.3442584656
"-39p25.-11p25.BRA";2020;"cropland";12295.9003691607
"-39p25.-11p75.BRA";2020;"cropland";13094.0610992703
"-39p25.-12p25.BRA";2020;"cropland";21892.2147389105
"-39p25.-12p75.BRA";2020;"cropland";21445.7090011368
"-39p25.-13p25.BRA";2020;"cropland";46964.4588315274
"-39p25.-13p75.BRA";2020;"cropland";65426.4909669767
"-39p25.-14p25.BRA";2020;"cropland";64527.1922779253
"-39p25.-14p75.BRA";2020;"cropland";73832.8305333426
"-39p25.-15p25.BRA";2020;"cropland";45567.4882919877
"-39p25.-15p75.BRA";2020;"cropland";20069.8404147868
"-39p25.-16p25.BRA";2020;"cropland";15724.1800401126
"-39p25.-16p75.BRA";2020;"cropland";10904.6871519733
"-39p25.-17p25.BRA";2020;"cropland";8006.49184911506
"-39p25.-17p75.BRA";2020;"cropland";7441.05342629408
"-39p25.-3p25.BRA";2020;"cropland";42538.4933069294
"-39p25.-3p75.BRA";2020;"cropland";35177.0485291954
"-39p25.-4p25.BRA";2020;"cropland";46294.3616969639
"-39p25.-4p75.BRA";2020;"cropland";20618.8258079224
"-39p25.-5p25.BRA";2020;"cropland";12679.7101389974
"-39p25.-5p75.BRA";2020;"cropland";28917.4038496105
"-39p25.-6p25.BRA";2020;"cropland";23509.7722941759
"-39p25.-6p75.BRA";2020;"cropland";14561.4867497579
"-39p25.-7p25.BRA";2020;"cropland";20550.6976639107
"-39p25.-7p75.BRA";2020;"cropland";14555.1277123332
"-39p25.-8p25.BRA";2020;"cropland";6041.00249261232
"-39p25.-8p75.BRA";2020;"cropland";5198.52294687183
"-39p25.-9p25.BRA";2020;"cropland";1153.01181415669
"-39p25.-9p75.BRA";2020;"cropland";888.83447098252
"-39p75.-10p25.BRA";2020;"cropland";9615.64361729212
"-39p75.-10p75.BRA";2020;"cropland";20192.758939063
"-39p75.-11p25.BRA";2020;"cropland";3878.56848234948
"-39p75.-11p75.BRA";2020;"cropland";4545.67955385971
"-39p75.-12p25.BRA";2020;"cropland";4022.06549819343
"-39p75.-12p75.BRA";2020;"cropland";3386.02448457741
"-39p75.-13p25.BRA";2020;"cropland";24690.6285597323
"-39p75.-13p75.BRA";2020;"cropland";51228.8163217345
"-39p75.-14p25.BRA";2020;"cropland";32767.5705965574
"-39p75.-14p75.BRA";2020;"cropland";18924.8130457237
"-39p75.-15p25.BRA";2020;"cropland";9165.37718196119
"-39p75.-15p75.BRA";2020;"cropland";4695.8169857181
"-39p75.-16p25.BRA";2020;"cropland";7204.89778060453
"-39p75.-16p75.BRA";2020;"cropland";14433.3035911083
"-39p75.-17p25.BRA";2020;"cropland";12169.847519187
"-39p75.-17p75.BRA";2020;"cropland";14948.624828412
"-39p75.-18p25.BRA";2020;"cropland";15707.1349151708
"-39p75.-18p75.BRA";2020;"cropland";13744.3185875178
"-39p75.-19p25.BRA";2020;"cropland";22601.3820278599
"-39p75.-19p75.BRA";2020;"cropland";5654.52457488856
"-39p75.-2p75.BRA";2020;"cropland";9286.35547936574
"-39p75.-3p25.BRA";2020;"cropland";64900.5475174359
"-39p75.-3p75.BRA";2020;"cropland";30443.8255014847
"-39p75.-4p25.BRA";2020;"cropland";22762.4439576767
"-39p75.-4p75.BRA";2020;"cropland";26650.3195776692
"-39p75.-5p25.BRA";2020;"cropland";21229.9112580878
"-39p75.-5p75.BRA";2020;"cropland";26496.786943352
"-39p75.-6p25.BRA";2020;"cropland";17399.2352773598
"-39p75.-6p75.BRA";2020;"cropland";19178.8225193128
"-39p75.-7p25.BRA";2020;"cropland";21864.0831643013
"-39p75.-7p75.BRA";2020;"cropland";21883.3141942556
"-39p75.-8p25.BRA";2020;"cropland";8215.37790747491
"-39p75.-8p75.BRA";2020;"cropland";7700.20764293325
"-39p75.-9p25.BRA";2020;"cropland";5106.2512322659
"-39p75.-9p75.BRA";2020;"cropland";4182.60726297853
"-40p25.-10p25.BRA";2020;"cropland";5145.34282489654
"-40p25.-10p75.BRA";2020;"cropland";10997.2093068663
"-40p25.-11p25.BRA";2020;"cropland";5145.67055660754
"-40p25.-11p75.BRA";2020;"cropland";8793.83855411003
"-40p25.-12p25.BRA";2020;"cropland";3703.73646262606
"-40p25.-12p75.BRA";2020;"cropland";1626.93588814039
"-40p25.-13p25.BRA";2020;"cropland";4254.18361300743
"-40p25.-13p75.BRA";2020;"cropland";8654.79189625553
"-40p25.-14p25.BRA";2020;"cropland";8977.73510560999
"-40p25.-14p75.BRA";2020;"cropland";12851.3126110618
"-40p25.-15p25.BRA";2020;"cropland";1865.03386100541
"-40p25.-15p75.BRA";2020;"cropland";837.450218640429
"-40p25.-16p25.BRA";2020;"cropland";1164.2701397617
"-40p25.-16p75.BRA";2020;"cropland";4429.29955950327
"-40p25.-17p25.BRA";2020;"cropland";8928.51384992918
"-40p25.-17p75.BRA";2020;"cropland";17860.5028011046
"-40p25.-18p25.BRA";2020;"cropland";31037.0674841189
"-40p25.-18p75.BRA";2020;"cropland";40140.3204681701
"-40p25.-19p25.BRA";2020;"cropland";56540.7500250399
"-40p25.-19p75.BRA";2020;"cropland";20400.4071182521
"-40p25.-20p25.BRA";2020;"cropland";6057.86280196402
"-40p25.-2p75.BRA";2020;"cropland";40053.8420424656
"-40p25.-3p25.BRA";2020;"cropland";62818.1702655541
"-40p25.-3p75.BRA";2020;"cropland";20158.9563746707
"-40p25.-4p25.BRA";2020;"cropland";26472.4219970638
"-40p25.-4p75.BRA";2020;"cropland";33896.7454708823
"-40p25.-5p25.BRA";2020;"cropland";20182.7014674088
"-40p25.-5p75.BRA";2020;"cropland";16684.394123298
"-40p25.-6p25.BRA";2020;"cropland";14928.5637935998
"-40p25.-6p75.BRA";2020;"cropland";18404.1068359368
"-40p25.-7p25.BRA";2020;"cropland";34610.6308289863
"-40p25.-7p75.BRA";2020;"cropland";32079.6748483587
"-40p25.-8p25.BRA";2020;"cropland";23220.8669352815
"-40p25.-8p75.BRA";2020;"cropland";12360.5527872
"-40p25.-9p25.BRA";2020;"cropland";16357.2776610076
"-40p25.-9p75.BRA";2020;"cropland";13409.4661405571
"-40p75.-10p25.BRA";2020;"cropland";2971.15158919996
"-40p75.-10p75.BRA";2020;"cropland";4257.18974743068
"-40p75.-11p25.BRA";2020;"cropland";4460.25778071055
"-40p75.-11p75.BRA";2020;"cropland";4548.27350459847
"-40p75.-12p25.BRA";2020;"cropland";2009.38991917573
"-40p75.-12p75.BRA";2020;"cropland";1004.99619053298
"-40p75.-13p25.BRA";2020;"cropland";1250.16491828297
"-40p75.-13p75.BRA";2020;"cropland";5684.01473225396
"-40p75.-14p25.BRA";2020;"cropland";2210.95924281194
"-40p75.-14p75.BRA";2020;"cropland";20056.9945226819
"-40p75.-15p25.BRA";2020;"cropland";9509.45515499709
"-40p75.-15p75.BRA";2020;"cropland";6207.70847658979
"-40p75.-16p25.BRA";2020;"cropland";1112.28809841972
"-40p75.-16p75.BRA";2020;"cropland";1453.30918007495
"-40p75.-17p25.BRA";2020;"cropland";1453.59817735645
"-40p75.-17p75.BRA";2020;"cropland";1138.09200670626
"-40p75.-18p25.BRA";2020;"cropland";4594.26544416613
"-40p75.-18p75.BRA";2020;"cropland";26841.8211468033
"-40p75.-19p25.BRA";2020;"cropland";38611.2038778881
"-40p75.-19p75.BRA";2020;"cropland";34897.1143615275
"-40p75.-20p25.BRA";2020;"cropland";26761.1124115343
"-40p75.-20p75.BRA";2020;"cropland";32371.5531393564
"-40p75.-21p25.BRA";2020;"cropland";6545.62525799569
"-40p75.-2p75.BRA";2020;"cropland";14063.0161702268
"-40p75.-3p25.BRA";2020;"cropland";26455.2518159433
"-40p75.-3p75.BRA";2020;"cropland";30528.5660277749
"-40p75.-4p25.BRA";2020;"cropland";50415.2969411431
"-40p75.-4p75.BRA";2020;"cropland";16701.4988909477
"-40p75.-5p25.BRA";2020;"cropland";23616.6687777185
"-40p75.-5p75.BRA";2020;"cropland";26173.1988193688
"-40p75.-6p25.BRA";2020;"cropland";18661.3843801614
"-40p75.-6p75.BRA";2020;"cropland";47479.9822951529
"-40p75.-7p25.BRA";2020;"cropland";43984.6394215484
"-40p75.-7p75.BRA";2020;"cropland";18307.3757021547
"-40p75.-8p25.BRA";2020;"cropland";17988.7925132591
"-40p75.-8p75.BRA";2020;"cropland";16993.2548911595
"-40p75.-9p25.BRA";2020;"cropland";11073.191593699
"-40p75.-9p75.BRA";2020;"cropland";8077.42435210199
"-41p25.-10p25.BRA";2020;"cropland";1908.62035369005
"-41p25.-10p75.BRA";2020;"cropland";4251.95069892243
"-41p25.-11p25.BRA";2020;"cropland";3383.55968294119
"-41p25.-11p75.BRA";2020;"cropland";8161.65601644243
"-41p25.-12p25.BRA";2020;"cropland";8165.90024782294
"-41p25.-12p75.BRA";2020;"cropland";4233.89559115109
"-41p25.-13p25.BRA";2020;"cropland";14794.6040565604
"-41p25.-13p75.BRA";2020;"cropland";12195.125431336
"-41p25.-14p25.BRA";2020;"cropland";5368.17643814898
"-41p25.-14p75.BRA";2020;"cropland";4666.68404894598
"-41p25.-15p25.BRA";2020;"cropland";6448.51320092516
"-41p25.-15p75.BRA";2020;"cropland";6510.81965240845
"-41p25.-16p25.BRA";2020;"cropland";1526.56956999798
"-41p25.-16p75.BRA";2020;"cropland";1610.20355285374
"-41p25.-17p25.BRA";2020;"cropland";1579.5427246747
"-41p25.-17p75.BRA";2020;"cropland";841.62489079793
"-41p25.-18p25.BRA";2020;"cropland";5604.79795692379
"-41p25.-18p75.BRA";2020;"cropland";10763.0891050375
"-41p25.-19p25.BRA";2020;"cropland";9367.32222665294
"-41p25.-19p75.BRA";2020;"cropland";15345.05710474
"-41p25.-20p25.BRA";2020;"cropland";48419.8440863009
"-41p25.-20p75.BRA";2020;"cropland";33791.0846898665
"-41p25.-21p25.BRA";2020;"cropland";32639.1812842113
"-41p25.-21p75.BRA";2020;"cropland";21425.040799437
"-41p25.-22p25.BRA";2020;"cropland";3322.54388957342
"-41p25.-2p75.BRA";2020;"cropland";5308.04361371922
"-41p25.-3p25.BRA";2020;"cropland";27890.8395818909
"-41p25.-3p75.BRA";2020;"cropland";30019.7968996956
"-41p25.-4p25.BRA";2020;"cropland";15910.1885625604
"-41p25.-4p75.BRA";2020;"cropland";6234.55762178878
"-41p25.-5p25.BRA";2020;"cropland";4071.60710563756
"-41p25.-5p75.BRA";2020;"cropland";3251.40562304767
"-41p25.-6p25.BRA";2020;"cropland";4164.55887169676
"-41p25.-6p75.BRA";2020;"cropland";27382.8661915614
"-41p25.-7p25.BRA";2020;"cropland";31355.5076803531
"-41p25.-7p75.BRA";2020;"cropland";9536.40885211532
"-41p25.-8p25.BRA";2020;"cropland";6993.12505807757
"-41p25.-8p75.BRA";2020;"cropland";7914.71415644042
"-41p25.-9p25.BRA";2020;"cropland";3253.02187100683
"-41p25.-9p75.BRA";2020;"cropland";1324.20881775661
"-41p75.-10p25.BRA";2020;"cropland";495.837772675934
"-41p75.-10p75.BRA";2020;"cropland";1920.19699457902
"-41p75.-11p25.BRA";2020;"cropland";8486.09357625891
"-41p75.-11p75.BRA";2020;"cropland";14014.560793313
"-41p75.-12p25.BRA";2020;"cropland";6861.70748243245
"-41p75.-12p75.BRA";2020;"cropland";4937.96439114415
"-41p75.-13p25.BRA";2020;"cropland";6552.58786492336
"-41p75.-13p75.BRA";2020;"cropland";12468.4903554206
"-41p75.-14p25.BRA";2020;"cropland";4849.30838995266
"-41p75.-14p75.BRA";2020;"cropland";3422.01151562095
"-41p75.-15p25.BRA";2020;"cropland";4107.34678653915
"-41p75.-15p75.BRA";2020;"cropland";4121.05349238217
"-41p75.-16p25.BRA";2020;"cropland";3457.43653190254
"-41p75.-16p75.BRA";2020;"cropland";2317.85729397058
"-41p75.-17p25.BRA";2020;"cropland";5527.29111410547
"-41p75.-17p75.BRA";2020;"cropland";4904.97651617423
"-41p75.-18p25.BRA";2020;"cropland";1383.81108344991
"-41p75.-18p75.BRA";2020;"cropland";1220.80126270788
"-41p75.-19p25.BRA";2020;"cropland";6281.43191149142
"-41p75.-19p75.BRA";2020;"cropland";22674.7892367422
"-41p75.-20p25.BRA";2020;"cropland";78591.5586609496
"-41p75.-20p75.BRA";2020;"cropland";49731.1469266167
"-41p75.-21p25.BRA";2020;"cropland";5778.9714627866
"-41p75.-21p75.BRA";2020;"cropland";8198.29561027067
"-41p75.-22p25.BRA";2020;"cropland";2576.04524269672
"-41p75.-2p75.BRA";2020;"cropland";4712.38222258053
"-41p75.-3p25.BRA";2020;"cropland";25755.9312864478
"-41p75.-3p75.BRA";2020;"cropland";12360.828974347
"-41p75.-4p25.BRA";2020;"cropland";8085.38124741715
"-41p75.-4p75.BRA";2020;"cropland";7461.49005375117
"-41p75.-5p25.BRA";2020;"cropland";4737.33640572364
"-41p75.-5p75.BRA";2020;"cropland";2842.49888435239
"-41p75.-6p25.BRA";2020;"cropland";5858.99727565763
"-41p75.-6p75.BRA";2020;"cropland";20141.2131218096
"-41p75.-7p25.BRA";2020;"cropland";16721.8720093996
"-41p75.-7p75.BRA";2020;"cropland";8258.22602301551
"-41p75.-8p25.BRA";2020;"cropland";5328.77564841159
"-41p75.-8p75.BRA";2020;"cropland";3309.05262424138
"-41p75.-9p25.BRA";2020;"cropland";3284.38113779349
"-41p75.-9p75.BRA";2020;"cropland";1600.88323128191
"-42p25.-10p25.BRA";2020;"cropland";775.142729430429
"-42p25.-10p75.BRA";2020;"cropland";1047.0651887329
"-42p25.-11p25.BRA";2020;"cropland";5553.95370777586
"-42p25.-11p75.BRA";2020;"cropland";3792.2433406928
"-42p25.-12p25.BRA";2020;"cropland";1732.53883461124
"-42p25.-12p75.BRA";2020;"cropland";1927.96823815977
"-42p25.-13p25.BRA";2020;"cropland";6728.93612596053
"-42p25.-13p75.BRA";2020;"cropland";8432.00256279436
"-42p25.-14p25.BRA";2020;"cropland";7138.13568121143
"-42p25.-14p75.BRA";2020;"cropland";5489.43960290691
"-42p25.-15p25.BRA";2020;"cropland";4275.04725966796
"-42p25.-15p75.BRA";2020;"cropland";5402.85697616217
"-42p25.-16p25.BRA";2020;"cropland";3116.65738838848
"-42p25.-16p75.BRA";2020;"cropland";2747.0908077581
"-42p25.-17p25.BRA";2020;"cropland";4127.6071346021
"-42p25.-17p75.BRA";2020;"cropland";14558.3320858293
"-42p25.-18p25.BRA";2020;"cropland";5420.50916452862
"-42p25.-18p75.BRA";2020;"cropland";2765.2514006331
"-42p25.-19p25.BRA";2020;"cropland";4649.15095281459
"-42p25.-19p75.BRA";2020;"cropland";31344.3818516923
"-42p25.-20p25.BRA";2020;"cropland";80886.2618038919
"-42p25.-20p75.BRA";2020;"cropland";44279.5504950734
"-42p25.-21p25.BRA";2020;"cropland";3604.12529655528
"-42p25.-21p75.BRA";2020;"cropland";1339.58532638081
"-42p25.-22p25.BRA";2020;"cropland";4362.41137067523
"-42p25.-22p75.BRA";2020;"cropland";10628.1745281642
"-42p25.-2p75.BRA";2020;"cropland";2963.42464274623
"-42p25.-3p25.BRA";2020;"cropland";12937.2989793798
"-42p25.-3p75.BRA";2020;"cropland";10899.048966007
"-42p25.-4p25.BRA";2020;"cropland";10838.6315248258
"-42p25.-4p75.BRA";2020;"cropland";8093.71504020375
"-42p25.-5p25.BRA";2020;"cropland";5928.41446970799
"-42p25.-5p75.BRA";2020;"cropland";5131.87237268524
"-42p25.-6p25.BRA";2020;"cropland";13162.5189456351
"-42p25.-6p75.BRA";2020;"cropland";9462.15947292409
"-42p25.-7p25.BRA";2020;"cropland";5040.99472297857
"-42p25.-7p75.BRA";2020;"cropland";5255.25270527782
"-42p25.-8p25.BRA";2020;"cropland";3413.9670168951
"-42p25.-8p75.BRA";2020;"cropland";2848.50937899713
"-42p25.-9p25.BRA";2020;"cropland";3101.92989144402
"-42p25.-9p75.BRA";2020;"cropland";1400.54447539609
"-42p75.-10p25.BRA";2020;"cropland";1090.59237726202
"-42p75.-10p75.BRA";2020;"cropland";727.21549434736
"-42p75.-11p25.BRA";2020;"cropland";736.754713621697
"-42p75.-11p75.BRA";2020;"cropland";1402.61360439391
"-42p75.-12p25.BRA";2020;"cropland";1716.49882324416
"-42p75.-12p75.BRA";2020;"cropland";4130.19838351192
"-42p75.-13p25.BRA";2020;"cropland";7075.54469378912
"-42p75.-13p75.BRA";2020;"cropland";3952.37186455801
"-42p75.-14p25.BRA";2020;"cropland";9997.76086222597
"-42p75.-14p75.BRA";2020;"cropland";6822.72642469609
"-42p75.-15p25.BRA";2020;"cropland";4936.40884360916
"-42p75.-15p75.BRA";2020;"cropland";4318.36273472474
"-42p75.-16p25.BRA";2020;"cropland";2405.93413705661
"-42p75.-16p75.BRA";2020;"cropland";2666.09293957796
"-42p75.-17p25.BRA";2020;"cropland";3324.40640050826
"-42p75.-17p75.BRA";2020;"cropland";7872.90808671685
"-42p75.-18p25.BRA";2020;"cropland";4776.20303503391
"-42p75.-18p75.BRA";2020;"cropland";3095.30619747684
"-42p75.-19p25.BRA";2020;"cropland";2424.65227350408
"-42p75.-19p75.BRA";2020;"cropland";4253.60461136541
"-42p75.-20p25.BRA";2020;"cropland";20968.9875868386
"-42p75.-20p75.BRA";2020;"cropland";30571.3127345621
"-42p75.-21p25.BRA";2020;"cropland";5206.21805039752
"-42p75.-21p75.BRA";2020;"cropland";1208.67856975336
"-42p75.-22p25.BRA";2020;"cropland";3835.18316080826
"-42p75.-22p75.BRA";2020;"cropland";6399.20478592385
"-42p75.-2p75.BRA";2020;"cropland";3779.38218438668
"-42p75.-3p25.BRA";2020;"cropland";10369.7316343399
"-42p75.-3p75.BRA";2020;"cropland";31944.8553392489
"-42p75.-4p25.BRA";2020;"cropland";15530.0309395176
"-42p75.-4p75.BRA";2020;"cropland";16874.8908748905
"-42p75.-5p25.BRA";2020;"cropland";8483.05310331292
"-42p75.-5p75.BRA";2020;"cropland";14694.2656482616
"-42p75.-6p25.BRA";2020;"cropland";15046.9559206447
"-42p75.-6p75.BRA";2020;"cropland";5955.54296762552
"-42p75.-7p25.BRA";2020;"cropland";3378.35494154089
"-42p75.-7p75.BRA";2020;"cropland";4885.31188927839
"-42p75.-8p25.BRA";2020;"cropland";2646.56763508294
"-42p75.-8p75.BRA";2020;"cropland";3532.12175654698
"-42p75.-9p25.BRA";2020;"cropland";9387.78001948753
"-42p75.-9p75.BRA";2020;"cropland";3012.27897654917
"-43p25.-10p25.BRA";2020;"cropland";926.009904348265
"-43p25.-10p75.BRA";2020;"cropland";568.858896273237
"-43p25.-11p25.BRA";2020;"cropland";600.358180013805
"-43p25.-11p75.BRA";2020;"cropland";2638.23721336441
"-43p25.-12p25.BRA";2020;"cropland";6233.54996608894
"-43p25.-12p75.BRA";2020;"cropland";4730.57703465148
"-43p25.-13p25.BRA";2020;"cropland";7715.09703159845
"-43p25.-13p75.BRA";2020;"cropland";5357.98218393803
"-43p25.-14p25.BRA";2020;"cropland";5353.62977038724
"-43p25.-14p75.BRA";2020;"cropland";2615.94006641461
"-43p25.-15p25.BRA";2020;"cropland";8224.94029737362
"-43p25.-15p75.BRA";2020;"cropland";6453.53513017195
"-43p25.-16p25.BRA";2020;"cropland";2534.8507810898
"-43p25.-16p75.BRA";2020;"cropland";1950.91242295385
"-43p25.-17p25.BRA";2020;"cropland";2478.79931601697
"-43p25.-17p75.BRA";2020;"cropland";1987.76776701683
"-43p25.-18p25.BRA";2020;"cropland";4013.65157377123
"-43p25.-18p75.BRA";2020;"cropland";2861.55031562486
"-43p25.-19p25.BRA";2020;"cropland";1576.75000942724
"-43p25.-19p75.BRA";2020;"cropland";1345.08836660404
"-43p25.-20p25.BRA";2020;"cropland";2507.02001154966
"-43p25.-20p75.BRA";2020;"cropland";13978.7829263113
"-43p25.-21p25.BRA";2020;"cropland";5761.92985467287
"-43p25.-21p75.BRA";2020;"cropland";1814.38599438678
"-43p25.-22p25.BRA";2020;"cropland";814.844775511169
