"x.y.iso";"t";"kcr";"value"
"-38p75.-11p75.BRA";2024;"cropland";25194.8360754204
"-38p75.-12p25.BRA";2024;"cropland";16084.5347869871
"-38p75.-12p75.BRA";2024;"cropland";6825.73024514156
"-38p75.-13p25.BRA";2024;"cropland";5266.35849028478
"-38p75.-13p75.BRA";2024;"cropland";2994.78910416766
"-38p75.-14p25.BRA";2024;"cropland";1676.62880797381
"-38p75.-15p25.BRA";2024;"cropland";933.290889987468
"-38p75.-15p75.BRA";2024;"cropland";3475.04770392382
"-38p75.-16p25.BRA";2024;"cropland";900.783410937249
"-38p75.-3p75.BRA";2024;"cropland";11659.9160219901
"-38p75.-4p25.BRA";2024;"cropland";62976.2512765666
"-38p75.-4p75.BRA";2024;"cropland";30118.3175097196
"-38p75.-5p25.BRA";2024;"cropland";7546.77538366351
"-38p75.-5p75.BRA";2024;"cropland";8819.12506102447
"-38p75.-6p25.BRA";2024;"cropland";15886.3386208523
"-38p75.-6p75.BRA";2024;"cropland";13309.3391972144
"-38p75.-7p25.BRA";2024;"cropland";24131.2120093192
"-38p75.-7p75.BRA";2024;"cropland";11979.6730405796
"-38p75.-8p25.BRA";2024;"cropland";7120.03940197461
"-38p75.-8p75.BRA";2024;"cropland";6950.5433579405
"-38p75.-9p25.BRA";2024;"cropland";2202.60746941979
"-38p75.-9p75.BRA";2024;"cropland";14391.6614885388
"-39p25.-10p25.BRA";2024;"cropland";14087.8528402286
"-39p25.-10p75.BRA";2024;"cropland";38268.238758209
"-39p25.-11p25.BRA";2024;"cropland";9140.80524939231
"-39p25.-11p75.BRA";2024;"cropland";12585.9596316637
"-39p25.-12p25.BRA";2024;"cropland";24126.5625512012
"-39p25.-12p75.BRA";2024;"cropland";21931.7138206636
"-39p25.-13p25.BRA";2024;"cropland";47160.5386746489
"-39p25.-13p75.BRA";2024;"cropland";66778.6527656437
"-39p25.-14p25.BRA";2024;"cropland";67966.3298508212
"-39p25.-14p75.BRA";2024;"cropland";79316.3800227351
"-39p25.-15p25.BRA";2024;"cropland";48035.484080345
"-39p25.-15p75.BRA";2024;"cropland";20789.020417904
"-39p25.-16p25.BRA";2024;"cropland";16400.668285225
"-39p25.-16p75.BRA";2024;"cropland";11569.3091889987
"-39p25.-17p25.BRA";2024;"cropland";7874.06353229679
"-39p25.-17p75.BRA";2024;"cropland";7499.42625190802
"-39p25.-3p25.BRA";2024;"cropland";43541.6016021781
"-39p25.-3p75.BRA";2024;"cropland";34615.2918847159
"-39p25.-4p25.BRA";2024;"cropland";50481.2393180635
"-39p25.-4p75.BRA";2024;"cropland";20837.7501985919
"-39p25.-5p25.BRA";2024;"cropland";8345.71642832453
"-39p25.-5p75.BRA";2024;"cropland";28981.2268780745
"-39p25.-6p25.BRA";2024;"cropland";22021.219205051
"-39p25.-6p75.BRA";2024;"cropland";13951.9113930911
"-39p25.-7p25.BRA";2024;"cropland";22034.2040717818
"-39p25.-7p75.BRA";2024;"cropland";14221.019502968
"-39p25.-8p25.BRA";2024;"cropland";4439.95727753515
"-39p25.-8p75.BRA";2024;"cropland";7755.38806050916
"-39p25.-9p25.BRA";2024;"cropland";1413.33750172732
"-39p25.-9p75.BRA";2024;"cropland";4640.50520990406
"-39p75.-10p25.BRA";2024;"cropland";10343.4996165944
"-39p75.-10p75.BRA";2024;"cropland";19022.8059130731
"-39p75.-11p25.BRA";2024;"cropland";3642.93983465262
"-39p75.-11p75.BRA";2024;"cropland";4524.8542877039
"-39p75.-12p25.BRA";2024;"cropland";4155.32629283961
"-39p75.-12p75.BRA";2024;"cropland";3566.10687154776
"-39p75.-13p25.BRA";2024;"cropland";25074.8822180152
"-39p75.-13p75.BRA";2024;"cropland";53219.5739135439
"-39p75.-14p25.BRA";2024;"cropland";33128.0948806283
"-39p75.-14p75.BRA";2024;"cropland";19464.7083342528
"-39p75.-15p25.BRA";2024;"cropland";8835.47290093578
"-39p75.-15p75.BRA";2024;"cropland";4840.57582629168
"-39p75.-16p25.BRA";2024;"cropland";7717.21367937264
"-39p75.-16p75.BRA";2024;"cropland";15354.2990541291
"-39p75.-17p25.BRA";2024;"cropland";12683.0284740306
"-39p75.-17p75.BRA";2024;"cropland";15064.5818315871
"-39p75.-18p25.BRA";2024;"cropland";17546.1808205662
"-39p75.-18p75.BRA";2024;"cropland";14106.6604205842
"-39p75.-19p25.BRA";2024;"cropland";25312.3107371654
"-39p75.-19p75.BRA";2024;"cropland";6411.15324060986
"-39p75.-2p75.BRA";2024;"cropland";10168.936678554
"-39p75.-3p25.BRA";2024;"cropland";66119.5341914249
"-39p75.-3p75.BRA";2024;"cropland";30140.6990333461
"-39p75.-4p25.BRA";2024;"cropland";24184.3220119071
"-39p75.-4p75.BRA";2024;"cropland";26722.4780695906
"-39p75.-5p25.BRA";2024;"cropland";22663.5555012613
"-39p75.-5p75.BRA";2024;"cropland";36299.4095225076
"-39p75.-6p25.BRA";2024;"cropland";19056.893787931
"-39p75.-6p75.BRA";2024;"cropland";16038.1731435129
"-39p75.-7p25.BRA";2024;"cropland";23772.0195273858
"-39p75.-7p75.BRA";2024;"cropland";22403.2032394367
"-39p75.-8p25.BRA";2024;"cropland";10564.4221605405
"-39p75.-8p75.BRA";2024;"cropland";12747.3691060303
"-39p75.-9p25.BRA";2024;"cropland";6402.05325868379
"-39p75.-9p75.BRA";2024;"cropland";6920.41181955036
"-40p25.-10p25.BRA";2024;"cropland";5641.0862173915
"-40p25.-10p75.BRA";2024;"cropland";10447.5672567231
"-40p25.-11p25.BRA";2024;"cropland";6574.29244650467
"-40p25.-11p75.BRA";2024;"cropland";12306.9495451679
"-40p25.-12p25.BRA";2024;"cropland";4402.61157976288
"-40p25.-12p75.BRA";2024;"cropland";1794.84835596011
"-40p25.-13p25.BRA";2024;"cropland";4087.48602284969
"-40p25.-13p75.BRA";2024;"cropland";9594.18665372936
"-40p25.-14p25.BRA";2024;"cropland";8857.64515198233
"-40p25.-14p75.BRA";2024;"cropland";12852.7567048065
"-40p25.-15p25.BRA";2024;"cropland";1855.66523834744
"-40p25.-15p75.BRA";2024;"cropland";647.046549223238
"-40p25.-16p25.BRA";2024;"cropland";871.581991331779
"-40p25.-16p75.BRA";2024;"cropland";4295.19990546006
"-40p25.-17p25.BRA";2024;"cropland";9038.01933043682
"-40p25.-17p75.BRA";2024;"cropland";19924.2071478988
"-40p25.-18p25.BRA";2024;"cropland";40199.1038679938
"-40p25.-18p75.BRA";2024;"cropland";41963.1736289027
"-40p25.-19p25.BRA";2024;"cropland";62852.5180422246
"-40p25.-19p75.BRA";2024;"cropland";21661.5987422459
"-40p25.-20p25.BRA";2024;"cropland";5698.90735942626
"-40p25.-2p75.BRA";2024;"cropland";43696.656052229
"-40p25.-3p25.BRA";2024;"cropland";65880.1862579161
"-40p25.-3p75.BRA";2024;"cropland";21995.7008153071
"-40p25.-4p25.BRA";2024;"cropland";25525.48309166
"-40p25.-4p75.BRA";2024;"cropland";26764.673790801
"-40p25.-5p25.BRA";2024;"cropland";21167.5550826375
"-40p25.-5p75.BRA";2024;"cropland";17753.7210375459
"-40p25.-6p25.BRA";2024;"cropland";15127.453129391
"-40p25.-6p75.BRA";2024;"cropland";15765.3241183336
"-40p25.-7p25.BRA";2024;"cropland";52922.7205441194
"-40p25.-7p75.BRA";2024;"cropland";35286.6777667511
"-40p25.-8p25.BRA";2024;"cropland";22871.7100653985
"-40p25.-8p75.BRA";2024;"cropland";17767.4182550432
"-40p25.-9p25.BRA";2024;"cropland";20430.9205296812
"-40p25.-9p75.BRA";2024;"cropland";15723.5545537848
"-40p75.-10p25.BRA";2024;"cropland";3532.69298790554
"-40p75.-10p75.BRA";2024;"cropland";3958.04582136929
"-40p75.-11p25.BRA";2024;"cropland";3815.36391029263
"-40p75.-11p75.BRA";2024;"cropland";3704.84737515772
"-40p75.-12p25.BRA";2024;"cropland";1942.60826821979
"-40p75.-12p75.BRA";2024;"cropland";1140.49801511841
"-40p75.-13p25.BRA";2024;"cropland";1930.22185032197
"-40p75.-13p75.BRA";2024;"cropland";7830.74705806872
"-40p75.-14p25.BRA";2024;"cropland";3036.09489983801
"-40p75.-14p75.BRA";2024;"cropland";20079.6644401241
"-40p75.-15p25.BRA";2024;"cropland";9464.57943868301
"-40p75.-15p75.BRA";2024;"cropland";5924.54152753622
"-40p75.-16p25.BRA";2024;"cropland";864.390326990373
"-40p75.-16p75.BRA";2024;"cropland";751.439858473014
"-40p75.-17p25.BRA";2024;"cropland";1220.46854049709
"-40p75.-17p75.BRA";2024;"cropland";1643.22971441079
"-40p75.-18p25.BRA";2024;"cropland";5805.98302292447
"-40p75.-18p75.BRA";2024;"cropland";28031.2299894832
"-40p75.-19p25.BRA";2024;"cropland";40598.6285016613
"-40p75.-19p75.BRA";2024;"cropland";35567.2377982044
"-40p75.-20p25.BRA";2024;"cropland";27504.1045910848
"-40p75.-20p75.BRA";2024;"cropland";33073.0575860787
"-40p75.-21p25.BRA";2024;"cropland";6076.4535674516
"-40p75.-2p75.BRA";2024;"cropland";13797.2288376268
"-40p75.-3p25.BRA";2024;"cropland";24596.2081168655
"-40p75.-3p75.BRA";2024;"cropland";32658.4828352232
"-40p75.-4p25.BRA";2024;"cropland";53822.9156208154
"-40p75.-4p75.BRA";2024;"cropland";17306.3290104583
"-40p75.-5p25.BRA";2024;"cropland";22710.395409398
"-40p75.-5p75.BRA";2024;"cropland";28433.0112901709
"-40p75.-6p25.BRA";2024;"cropland";19531.8703316579
"-40p75.-6p75.BRA";2024;"cropland";47806.1138928407
"-40p75.-7p25.BRA";2024;"cropland";41170.3818861333
"-40p75.-7p75.BRA";2024;"cropland";20878.1727908072
"-40p75.-8p25.BRA";2024;"cropland";17452.1421215337
"-40p75.-8p75.BRA";2024;"cropland";19985.5785302311
"-40p75.-9p25.BRA";2024;"cropland";14496.6426839983
"-40p75.-9p75.BRA";2024;"cropland";9789.80340450516
"-41p25.-10p25.BRA";2024;"cropland";2472.77177198098
"-41p25.-10p75.BRA";2024;"cropland";3458.78057268035
"-41p25.-11p25.BRA";2024;"cropland";4282.59419706615
"-41p25.-11p75.BRA";2024;"cropland";8746.26433879422
"-41p25.-12p25.BRA";2024;"cropland";8364.92469988885
"-41p25.-12p75.BRA";2024;"cropland";5052.35115147215
"-41p25.-13p25.BRA";2024;"cropland";23246.8962091335
"-41p25.-13p75.BRA";2024;"cropland";17004.6948994708
"-41p25.-14p25.BRA";2024;"cropland";6784.21264918868
"-41p25.-14p75.BRA";2024;"cropland";5559.61140020276
"-41p25.-15p25.BRA";2024;"cropland";7764.94611121155
"-41p25.-15p75.BRA";2024;"cropland";5699.70109040124
"-41p25.-16p25.BRA";2024;"cropland";1056.62706397589
"-41p25.-16p75.BRA";2024;"cropland";1096.78193551674
"-41p25.-17p25.BRA";2024;"cropland";1624.36828703764
"-41p25.-17p75.BRA";2024;"cropland";1379.82038601243
"-41p25.-18p25.BRA";2024;"cropland";5737.1955709445
"-41p25.-18p75.BRA";2024;"cropland";10339.3597871274
"-41p25.-19p25.BRA";2024;"cropland";10926.3185160207
