"x.y.iso";"t";"kcr";"value"
"-38p75.-11p75.BRA";1995;"cropland";27233.9287066396
"-38p75.-12p25.BRA";1995;"cropland";38683.478865279
"-38p75.-12p75.BRA";1995;"cropland";23128.1698961609
"-38p75.-13p25.BRA";1995;"cropland";6265.40429439061
"-38p75.-13p75.BRA";1995;"cropland";3965.7489652132
"-38p75.-14p25.BRA";1995;"cropland";1450.43425054678
"-38p75.-15p25.BRA";1995;"cropland";1666.34048878623
"-38p75.-15p75.BRA";1995;"cropland";5341.4273697658
"-38p75.-16p25.BRA";1995;"cropland";768.438372840329
"-38p75.-3p75.BRA";1995;"cropland";43801.1663347553
"-38p75.-4p25.BRA";1995;"cropland";111828.139959328
"-38p75.-4p75.BRA";1995;"cropland";38193.2128912035
"-38p75.-5p25.BRA";1995;"cropland";24673.5686892181
"-38p75.-5p75.BRA";1995;"cropland";20014.0923593968
"-38p75.-6p25.BRA";1995;"cropland";30955.9892793572
"-38p75.-6p75.BRA";1995;"cropland";34568.9200258485
"-38p75.-7p25.BRA";1995;"cropland";81712.6400349632
"-38p75.-7p75.BRA";1995;"cropland";59317.1959673516
"-38p75.-8p25.BRA";1995;"cropland";15332.1107004119
"-38p75.-8p75.BRA";1995;"cropland";4001.99467282465
"-38p75.-9p25.BRA";1995;"cropland";815.035115328739
"-38p75.-9p75.BRA";1995;"cropland";3911.28485068447
"-39p25.-10p25.BRA";1995;"cropland";12930.3260372538
"-39p25.-10p75.BRA";1995;"cropland";30486.2959146224
"-39p25.-11p25.BRA";1995;"cropland";36717.7095652173
"-39p25.-11p75.BRA";1995;"cropland";31520.1384591235
"-39p25.-12p25.BRA";1995;"cropland";29420.3010128312
"-39p25.-12p75.BRA";1995;"cropland";37313.1502440359
"-39p25.-13p25.BRA";1995;"cropland";29812.556377597
"-39p25.-13p75.BRA";1995;"cropland";51770.5621911324
"-39p25.-14p25.BRA";1995;"cropland";73207.9759941686
"-39p25.-14p75.BRA";1995;"cropland";122892.548833785
"-39p25.-15p25.BRA";1995;"cropland";95121.7559582264
"-39p25.-15p75.BRA";1995;"cropland";42021.371953045
"-39p25.-16p25.BRA";1995;"cropland";10545.2432251599
"-39p25.-16p75.BRA";1995;"cropland";8555.27049386992
"-39p25.-17p25.BRA";1995;"cropland";10655.3600702556
"-39p25.-17p75.BRA";1995;"cropland";5106.42115973559
"-39p25.-3p25.BRA";1995;"cropland";63202.4128943889
"-39p25.-3p75.BRA";1995;"cropland";56736.7284431371
"-39p25.-4p25.BRA";1995;"cropland";34634.4640034697
"-39p25.-4p75.BRA";1995;"cropland";30180.8751554409
"-39p25.-5p25.BRA";1995;"cropland";15155.2760380346
"-39p25.-5p75.BRA";1995;"cropland";31574.6881953984
"-39p25.-6p25.BRA";1995;"cropland";40120.0072880626
"-39p25.-6p75.BRA";1995;"cropland";41218.7101433855
"-39p25.-7p25.BRA";1995;"cropland";54690.9977673879
"-39p25.-7p75.BRA";1995;"cropland";41783.0050204641
"-39p25.-8p25.BRA";1995;"cropland";10946.1319387253
"-39p25.-8p75.BRA";1995;"cropland";5391.52599415595
"-39p25.-9p25.BRA";1995;"cropland";1303.24657712966
"-39p25.-9p75.BRA";1995;"cropland";1167.39545562065
"-39p75.-10p25.BRA";1995;"cropland";9974.44645350051
"-39p75.-10p75.BRA";1995;"cropland";19069.5928328126
"-39p75.-11p25.BRA";1995;"cropland";25666.5095639678
"-39p75.-11p75.BRA";1995;"cropland";23097.8779807787
"-39p75.-12p25.BRA";1995;"cropland";5787.45770035469
"-39p75.-12p75.BRA";1995;"cropland";4720.56159860427
"-39p75.-13p25.BRA";1995;"cropland";22830.5301059041
"-39p75.-13p75.BRA";1995;"cropland";56222.1412875415
